10, 0.2235 0.2135 0.3684 0.358 0.3262 0.4515 0.3021 0.3056 0.25
20, 0.2154 0.3172 0.4194 0.5005 0.3134 0.3164 0.2422 0.2707 0.303
40, 0.2527 0.3387 0.6001 0.5989 0.4107 0.5695 0.6376 0.5164 0.4392
60, 0.2728 0.5304 0.6369 0.6151 0.5165 0.6402 0.2842 0.6194 0.5251
80, 0.266 0.5436 0.627 0.7149 0.5498 0.666 0.7094 0.6655 0.4826
100, 0.2931 0.6095 0.716 0.6837 0.5784 0.6611 0.7194 0.6208 0.5084
600, 0.3334 0.6658 0.8117 0.8402 0.6936 0.8011 0.8277 0.8229 0.6686
1000, 0.4217 0.6835 0.8171 0.8536 0.6848 0.831 0.8274 0.8063 0.7012
3000, 0.398 0.7055 0.8405 0.8647 0.7104 0.8412 0.849 0.8284 0.6408
