10, 0.1524 0.2513 0.2207 0.3707 0.2516 0.4775 0.3392 0.2441 0.2306
20, 0.1912 0.2504 0.3272 0.5758 0.3004 0.6425 0.4171 0.392 0.3057
40, 0.1963 0.3299 0.4523 0.641 0.4029 0.6435 0.5367 0.4264 0.3778
60, 0.2024 0.3698 0.4971 0.6818 0.4565 0.674 0.581 0.4992 0.3954
80, 0.2055 0.4183 0.4727 0.6967 0.5708 0.694 0.5443 0.5392 0.479
100, 0.2125 0.3804 0.4938 0.716 0.6008 0.7146 0.5612 0.5089 0.3996
600, 0.3004 0.6413 0.7591 0.8512 0.7373 0.8512 0.7479 0.6835 0.6271
1000, 0.3369 0.7018 0.7656 0.8658 0.7677 0.8731 0.7927 0.7398 0.6348
3000, 0.3939 0.7728 0.842 0.9043 0.8204 0.9021 0.8562 0.8053 0.7411
