0.2153753638267517, 0.0011455508647486567, 0.08483122289180756 
0.6449162364006042, 0.0011585463071241975, 0.09206709265708923 
0.8541842699050903, 0.00016873494314495474, 0.03251420706510544 
0.782817006111145, 1.7395630038663512e-06, 0.0006457708077505231 
0.6816096305847168, 7.31400426334794e-11, 0.0 
0.6755387187004089, 9.505425282441138e-07, 0.00044604003778658807 
0.6816036105155945, 1.750345067453793e-13, 8.120675798473087e-10 
0.8296661376953125, 0.0, 0.0 
0.7687567472457886, 5.8182871725875884e-05, 0.007784263230860233 
1.1122535467147827, 1.470053803132032e-06, 0.0007527450216002762 
0.8800958395004272, 0.0, 0.0 
1.1528552770614624, 2.500736563773376e-18, 4.227282671180827e-15 
0.980442225933075, 5.8320097195974085e-06, 0.003228396875783801 
1.2204420566558838, 3.7924470234429464e-05, 0.008401717059314251 
1.0096845626831055, 2.337092337256763e-05, 0.005044782534241676 
1.304038405418396, 2.8840271625085734e-05, 0.0049135428853333 
0.9509684443473816, 1.260855333384825e-05, 0.004123874008655548 
1.4523918628692627, 8.013386832317337e-06, 0.003577039809897542 
1.1334826946258545, 3.817371180048212e-06, 0.0018550349632278085 
0.9868240356445312, 3.6556634768203367e-06, 0.0017604855820536613 
0.8592680096626282, 4.283519501768751e-06, 0.0019866088405251503 
0.8690621852874756, 2.6927409635391086e-06, 0.0019393997499719262 
0.7036450505256653, 2.1705768631363753e-06, 0.0020384995732456446 
0.7385966777801514, 1.873770656857232e-06, 0.0016601100796833634 
1.0961947441101074, 1.8733713886831538e-06, 0.0014573959633708 
0.9576838612556458, 1.5375511566162459e-06, 0.0015459783608093858 
1.0515413284301758, 0.0, 1.7803937454008713e-23 
0.8989719748497009, 1.7366597830914543e-06, 0.0007129955338314176 
0.8234561681747437, 3.87138788937591e-06, 0.003009872045367956 
0.7723504900932312, 6.0252787079662085e-06, 0.004748456180095673 
1.0390924215316772, 1.2433595657057595e-05, 0.006750014610588551 
0.7716960906982422, 0.0001386884687235579, 0.025505730882287025 
0.7168834209442139, 0.0002668082306627184, 0.03632912039756775 
