1.0, 1.0, 1.0, 33.75 
1.0, 1.0, 1.0, 33.75 
1.0, 1.0, 1.0, 33.75 
1.0, 1.0, 1.0, 33.75 
1.0, 1.0, 1.0, 33.75 
1.0, 1.0, 1.0, 33.75 
1.0, 1.0, 1.0, 33.75 
1.0, 1.0, 1.0, 33.75 
1.0, 1.0, 1.0, 33.75 
1.0, 1.0, 1.0, 33.75 
1.0, 1.0, 1.0, 33.75 
1.0, 1.0, 1.0, 33.75 
1.0, 1.0, 1.0, 33.75 
1.0, 1.0, 1.0, 33.75 
1.0, 1.0, 1.0, 33.75 
1.0, 1.0, 1.0, 33.75 
1.0, 1.0, 1.0, 33.75 
1.0, 1.0, 1.0, 33.75 
1.0, 1.0, 1.0, 33.75 
1.0, 1.0, 1.0, 33.75 
1.0, 1.0, 1.0, 33.75 
1.0, 1.0, 1.0, 33.75 
1.0, 1.0, 1.0, 33.75 
1.0, 1.0, 1.0, 33.75 
1.0, 1.0, 1.0, 33.75 
1.0, 1.0, 1.0, 33.75 
1.0, 1.0, 1.0, 33.75 
1.0, 1.0, 1.0, 33.75 
1.0, 1.0, 1.0, 33.75 
1.0, 1.0, 1.0, 33.75 
1.0, 1.0, 1.0, 33.75 
1.0, 1.0, 1.0, 33.75 
1.0, 1.0, 1.0, 33.75 
1.0, 1.0, 1.0, 33.75 
1.0, 1.0, 1.0, 33.75 
1.0, 1.0, 1.0, 33.75 
1.0, 1.0, 1.0, 33.75 
1.0, 1.0, 1.0, 33.75 
1.0, 1.0, 1.0, 33.75 
1.0, 1.0, 1.0, 33.75 
1.0, 1.0, 1.0, 33.75 
1.0, 1.0, 1.0, 33.75 
1.0, 1.0, 1.0, 33.75 
1.0, 1.0, 1.0, 33.75 
1.0, 1.0, 1.0, 33.75 
1.0, 1.0, 1.0, 33.75 
1.0, 1.0, 1.0, 33.75 
1.0, 1.0, 1.0, 33.75 
1.0, 1.0, 1.0, 33.75 
1.0, 1.0, 1.0, 33.75 
0.00010930162540560056, 3.921827442270652, 0.07171719762077296, 0.2141794738069704 
6.275148853510684e-05, 3.9207385729160547, 0.0727791248859624, 0.21665983644385922 
6.300740060550862e-05, 3.9100183883350224, 0.0826592345961462, 0.24500372630263698 
8.584399136628225e-05, 3.928252186870964, 0.06554939242087965, 0.20629946419163947 
8.852838819032524e-05, 3.9213839367598635, 0.07263570341340359, 0.1988493110508135 
8.558682714764673e-05, 3.926254137489822, 0.06832224321660038, 0.18015859574201148 
0.00012498878448986825, 3.929524591194689, 0.06494984743515726, 0.18226932476617178 
0.000138267628687921, 3.915195144090009, 0.07827303986644847, 0.21578225900135006 
0.0001067241421747495, 3.910421960201334, 0.08251480620856798, 0.23478219386742052 
8.637510222034127e-05, 3.909977259847897, 0.0835002598346367, 0.21721855101453696 
7.83846632287102e-05, 3.890750508256959, 0.10058569766761405, 0.289757567661685 
0.00010098647974003357, 3.899348193889684, 0.0939480051005211, 0.22284499038935116 
8.712960856591512e-05, 3.9116807917353307, 0.08160718770543592, 0.22359006958501726 
7.768556026299141e-05, 3.905873535464072, 0.08719580350822038, 0.2312879220262682 
0.00011399760266692621, 3.904386039512892, 0.08823644337678747, 0.24514378338331302 
9.277928971157869e-05, 3.891536571059184, 0.10116100325561024, 0.24332556584794154 
9.860706381854164e-05, 3.8968863062889043, 0.09504837250573127, 0.2688766022771862 
0.00010006693105649744, 3.880774120480117, 0.11034767338351074, 0.29626219817941724 
0.0001454171976016852, 3.8800986667388533, 0.10963029638740035, 0.3417396640698786 
0.0001340501406282784, 3.903547710184909, 0.08874222687285221, 0.2556904320543452 
0.0001043804401797653, 3.885316351340227, 0.10689793960276894, 0.2592448408178262 
0.00015158088326570768, 3.8836858091852293, 0.10774769152374816, 0.2840034962617816 
0.00012327819208935543, 3.887612773378318, 0.1045472375533763, 0.26043899207230553 
0.00020394972630061525, 3.8984312725397654, 0.09331118416318732, 0.27180878301268807 
0.0002309199789198127, 3.8687663697797303, 0.11982122306709186, 0.3773751921312317 
0.00032969057472648114, 3.8482811157370835, 0.1388174242779034, 0.424297217597172 
0.0005452594205889536, 3.819854784260162, 0.1643861910052874, 0.5134645793462165 
0.0009762584863957746, 3.722429637037289, 0.2559424377369813, 0.6969937524525116 
0.0025781304027044202, 3.450835937624399, 0.5043136698099311, 1.4266888480000717 
0.008662375860466818, 2.53230702435698, 1.3847021341350558, 2.508585715603031 
0.023139815319470822, 1.907999087025767, 1.9698324677026589, 3.342216260883489 
0.02059911265868606, 1.4810016864970978, 2.3951704885577443, 3.483969039668452 
0.037186822629851506, 1.1712668716565158, 2.6892485913109105, 3.452547861091885 
0.03426152553824248, 1.0691569380949246, 2.8097023061940023, 2.932174018333007 
0.03713642095055871, 1.219467959812411, 2.63035689789335, 3.815056845349215 
0.03801657036892213, 1.1952056541555784, 2.6338918469665247, 4.484900087177901 
0.04190257350547917, 1.451623210724914, 2.3875878906220356, 4.012413473730522 
0.047576091534152556, 1.422676100865297, 2.3822139168295706, 4.979268813520561 
0.030108666994732487, 1.3392833819781997, 2.4981491352652467, 4.470485031961473 
0.03731537986799897, 1.267649000840449, 2.5812758842312338, 3.8393910582857456 
0.033848576428677175, 1.2956497342682776, 2.5337635394698, 4.6149125568720315 
0.048417856508397666, 1.4789753365672416, 2.3302947094638773, 4.803033289291321 
0.04525864996298533, 1.246374514087319, 2.577362028799187, 4.421412241329675 
0.04431221870296368, 1.4163823002132925, 2.4295812829654957, 3.7031916864908654 
