10, 0.4486 0.5075 0.5068 0.3914 0.518 0.4347 0.478 0.4701 0.3644
20, 0.4368 0.456 0.5208 0.6083 0.6171 0.6121 0.5052 0.6427 0.499
40, 0.637 0.5183 0.6525 0.7224 0.7292 0.6622 0.6917 0.697 0.6893
60, 0.5348 0.7451 0.7284 0.7075 0.7384 0.798 0.7423 0.7433 0.7298
80, 0.6906 0.7252 0.7369 0.7909 0.7648 0.7443 0.7704 0.7769 0.6999
100, 0.6994 0.7635 0.8114 0.8215 0.7605 0.7732 0.7803 0.7902 0.7268
600, 0.8894 0.9011 0.9047 0.9012 0.8475 0.8788 0.8938 0.884 0.8615
1000, 0.8978 0.906 0.9156 0.9124 0.8473 0.9008 0.9081 0.9072 0.8853
3000, 0.9312 0.9427 0.9433 0.9446 0.8903 0.9297 0.9303 0.9319 0.9308
