0.4561137855052948, 0.0008951802155934274, 0.004819925408810377, 0.1005159467458725 
0.5642828941345215, 0.0006395949749276042, 0.004387889057397842, 0.07099957019090652 
0.5853410363197327, 0.00046920753084123135, 0.002664247527718544, 0.06706029921770096 
0.5602483749389648, 8.871690079104155e-05, 0.0019905108492821455, 0.02587965503334999 
0.44222214818000793, 0.00011585860193008557, 0.0015708799473941326, 0.024344081059098244 
0.27454960346221924, 7.144307164708152e-05, 0.0012942565372213721, 0.026271235197782516 
0.40505582094192505, 4.5302080252440646e-05, 0.001258591189980507, 0.02005073055624962 
0.3075619339942932, 3.978056338382885e-05, 0.0011806385591626167, 0.017311932519078255 
0.2196626514196396, 2.0713354388135485e-05, 0.0010501791257411242, 0.01291271485388279 
0.3784157931804657, 1.9735030946321785e-05, 0.0006212808075360954, 0.012909337878227234 
0.2713620066642761, 1.8435452147969045e-05, 0.00044241471914574504, 0.007151945494115353 
0.2762707471847534, 8.956572855822742e-06, 0.0003931185929104686, 0.00531699787825346 
0.3281991481781006, 5.965842774457997e-06, 0.0003605359233915806, 0.005355394911020994 
0.2724284529685974, 8.07385913503822e-06, 0.00034641133970580995, 0.007492510601878166 
0.5229892134666443, 3.06690635625273e-05, 0.0005323332152329385, 0.011246874928474426 
0.23503226041793823, 2.0634308384614997e-05, 0.00044699120917357504, 0.007831205613911152 
0.3374518156051636, 1.526529922557529e-05, 0.00035881431540474296, 0.00919646117836237 
0.1595502346754074, 1.1726823686331045e-05, 0.00037576971226371825, 0.00833327416330576 
0.19302673637866974, 7.366088993876474e-06, 0.00023444610997103155, 0.0066236169077456 
0.14338992536067963, 5.502803105628118e-06, 0.00028399660368449986, 0.005462306551635265 
0.1830776035785675, 6.540341473737499e-06, 0.0002486574521753937, 0.004454865586012602 
0.1796412467956543, 3.0068120395299047e-05, 0.00047583275591023266, 0.012660706415772438 
0.281931072473526, 1.963996146514546e-05, 0.0002891130279749632, 0.009945577941834927 
0.29293742775917053, 1.4876561181154102e-05, 0.0003981678164564073, 0.008498373441398144 
0.1639106422662735, 1.2817900824302342e-05, 0.00022849180095363408, 0.0076262373477220535 
0.2520747780799866, 7.0872165451874025e-06, 0.00026672930107451975, 0.004681502468883991 
0.39269858598709106, 7.76747128838906e-06, 0.0005522780120372772, 0.006095611955970526 
