1.0, 1.0, 33.75 
1.0, 1.0, 33.75 
1.0, 1.0, 33.75 
1.0, 1.0, 33.75 
1.0, 1.0, 33.75 
1.0, 1.0, 33.75 
1.0, 1.0, 33.75 
1.0, 1.0, 33.75 
1.0, 1.0, 33.75 
1.0, 1.0, 33.75 
1.0, 1.0, 33.75 
1.0, 1.0, 33.75 
1.0, 1.0, 33.75 
1.0, 1.0, 33.75 
1.0, 1.0, 33.75 
1.0, 1.0, 33.75 
1.0, 1.0, 33.75 
1.0, 1.0, 33.75 
1.0, 1.0, 33.75 
1.0, 1.0, 33.75 
1.0, 1.0, 33.75 
1.0, 1.0, 33.75 
1.0, 1.0, 33.75 
1.0, 1.0, 33.75 
1.0, 1.0, 33.75 
1.0, 1.0, 33.75 
1.0, 1.0, 33.75 
1.0, 1.0, 33.75 
1.0, 1.0, 33.75 
1.0, 1.0, 33.75 
1.0, 1.0, 33.75 
1.0, 1.0, 33.75 
1.0, 1.0, 33.75 
1.0, 1.0, 33.75 
1.0, 1.0, 33.75 
1.0, 1.0, 33.75 
1.0, 1.0, 33.75 
1.0, 1.0, 33.75 
1.0, 1.0, 33.75 
1.0, 1.0, 33.75 
1.0, 1.0, 33.75 
1.0, 1.0, 33.75 
1.0, 1.0, 33.75 
1.0, 1.0, 33.75 
1.0, 1.0, 33.75 
1.0, 1.0, 33.75 
1.0, 1.0, 33.75 
1.0, 1.0, 33.75 
1.0, 1.0, 33.75 
1.0, 1.0, 33.75 
0.046347841057259004, 2.7839596058713614, 5.727123666159072 
0.05171161769148117, 2.731522461986553, 7.315849810866342 
0.06304775190022155, 2.726456231945249, 7.104240545215347 
0.0674821498117296, 2.6657001500494077, 9.005097379686617 
0.04716060508785295, 2.772486127942241, 6.086922760234342 
0.06401326475365215, 2.687409391478312, 8.3894853521712 
0.08685736843858881, 2.656664188270309, 8.656147461074701 
0.07585821557226548, 2.623245488648753, 10.155249982540626 
0.10037634095538386, 2.6158166085358348, 9.578487954671374 
0.08668175038023944, 2.695902472462974, 7.337782479041532 
0.060429343019249446, 2.7026933236551933, 7.994609999737547 
0.14411154390006753, 2.569946908841882, 9.650527219959201 
0.12183214237941097, 2.5955244891679996, 9.539213685274888 
0.1132359290639263, 2.5968151875543533, 9.785774814133056 
0.09352905373582289, 2.670614918943738, 7.960140922064819 
0.1436481999414602, 2.4804565308135507, 12.686465337018378 
0.10394952252632463, 2.672581313560368, 7.542084282074126 
0.10154153367423169, 2.6344614735648797, 8.909898505679982 
0.09905991884882534, 2.6241420283902857, 9.341934280680004 
0.10966783577715485, 2.591508022124852, 10.085314795807276 
0.1303116446690264, 2.603758053808867, 8.975147676371083 
0.05903869642877476, 2.755946348820418, 6.244254722839742 
0.08463318870228695, 2.6866647210086194, 7.71869554725691 
0.08729426469064304, 2.6666653089670587, 8.303864389052563 
0.06681739110988906, 2.729165417835933, 6.885580198078516 
0.08468496286039523, 2.7278629417348372, 6.326508219910905 
0.055254506392883464, 2.8045516304061673, 4.731542883032014 
0.0628099553745965, 2.7870124083903214, 5.068495222934026 
0.07483210149847885, 2.7866650101413826, 4.674472482154662 
0.052696314067674596, 2.8223881799959134, 4.2158983253539235 
0.06393826709909621, 2.7714437125232054, 5.555858187747309 
0.043191227628480544, 2.8046633897477045, 5.134906663553756 
0.06979838153038195, 2.7900716527496177, 4.72938634305001 
0.05081013710005985, 2.7946341042277307, 5.216256855187056 
0.06550385811573745, 2.772956960190854, 5.451947382152532 
0.07092457483863929, 2.7874099196565716, 4.781210810786638 
0.06854937256577094, 2.7766368441001203, 5.224965187526155 
0.030766952037515238, 2.8410130921706855, 4.3274235079732195 
0.044387475227378466, 2.8203248000524077, 4.565960709307191 
0.05231722863211893, 2.8066594182101183, 4.759538169074504 
0.05984421933544917, 2.8161975389337797, 4.183590658413509 
0.044621867969699684, 2.79782483201009, 5.317423875682097 
0.05363091294234861, 2.814381366586539, 4.454585565900031 
0.053358696318734446, 2.790741120458232, 5.261631183777387 
0.04225653616495292, 2.8193310565894243, 4.671418744539783 
0.04161559159361552, 2.79033471338134, 5.671677207095254 
0.04749181092815865, 2.7982196152169823, 5.207239367601493 
0.04945996985702488, 2.8014014178611246, 5.033428164512441 
0.056755360249269214, 2.7815518750536485, 5.457130808526532 
0.038947291064261584, 2.8133021507760247, 4.986581337890328 
