10, 0.4684 0.4693 0.5499 0.6528 0.2678 0.5474 0.5705 0.5417 0.3887
20, 0.5636 0.6503 0.654 0.7528 0.5348 0.6399 0.6257 0.6419 0.5384
40, 0.6384 0.655 0.7884 0.7481 0.3696 0.7662 0.6398 0.6655 0.6383
60, 0.7388 0.7122 0.737 0.8211 0.6103 0.8203 0.7975 0.7144 0.6526
80, 0.7584 0.7514 0.8437 0.7979 0.4658 0.7733 0.8443 0.7703 0.739
100, 0.8118 0.7915 0.8378 0.7784 0.4898 0.852 0.8011 0.78 0.7364
600, 0.9016 0.9234 0.9392 0.9347 0.8449 0.9169 0.9338 0.9346 0.9154
1000, 0.9195 0.9331 0.9408 0.9349 0.8588 0.9286 0.9491 0.9319 0.9277
3000, 0.9375 0.964 0.9677 0.9642 0.8344 0.9573 0.9647 0.9572 0.9511
