10, 0.2073 0.2334 0.2503 0.52 0.191 0.4965 0.3487 0.3912 0.2039
20, 0.1963 0.2788 0.3232 0.4509 0.4891 0.5026 0.4112 0.3395 0.3072
40, 0.2237 0.2879 0.4989 0.5281 0.4494 0.6489 0.4515 0.3324 0.3708
60, 0.226 0.3641 0.4727 0.6278 0.47 0.7126 0.542 0.5035 0.3994
80, 0.2416 0.3829 0.5207 0.6744 0.5236 0.745 0.5914 0.4396 0.4343
100, 0.2443 0.4594 0.4813 0.6848 0.5321 0.7676 0.6206 0.5756 0.437
600, 0.285 0.6144 0.7391 0.8523 0.7327 0.8526 0.7686 0.6788 0.6286
1000, 0.317 0.7138 0.7689 0.874 0.7585 0.877 0.797 0.725 0.6437
3000, 0.3969 0.7809 0.8341 0.9083 0.8204 0.9079 0.8482 0.8051 0.7348
