10, 0.468 0.4824 0.5569 0.663 0.3995 0.5541 0.572 0.5614 0.3575
20, 0.5551 0.6854 0.6775 0.7413 0.5819 0.6568 0.6543 0.6757 0.6056
40, 0.6703 0.6954 0.8 0.8171 0.5936 0.7805 0.7023 0.7525 0.677
60, 0.7068 0.7652 0.8025 0.8198 0.6558 0.8276 0.8231 0.7621 0.6829
80, 0.7341 0.7837 0.8261 0.8508 0.7055 0.8598 0.8546 0.8278 0.7872
100, 0.7818 0.8026 0.8445 0.8585 0.4866 0.8758 0.8728 0.8444 0.7823
600, 0.8543 0.9141 0.9406 0.9332 0.8396 0.9312 0.9308 0.9324 0.8911
1000, 0.8761 0.9343 0.9479 0.9458 0.8644 0.9391 0.9485 0.9443 0.9101
3000, 0.8996 0.9531 0.9678 0.963 0.8951 0.9554 0.961 0.964 0.9306
