10, 0.2454 0.2973 0.4594 0.6161 0.6978 0.5437 0.5288 0.4501 0.2951
20, 0.277 0.465 0.6165 0.68 0.7287 0.642 0.5157 0.5752 0.4473
40, 0.347 0.5866 0.7242 0.7687 0.7753 0.7683 0.5563 0.6395 0.5665
60, 0.3971 0.6298 0.5832 0.7447 0.7848 0.7662 0.7491 0.6816 0.5764
80, 0.2786 0.6464 0.7851 0.7669 0.8348 0.8234 0.8091 0.7064 0.7268
100, 0.3562 0.7324 0.8143 0.862 0.8382 0.8183 0.806 0.7715 0.7446
600, 0.4541 0.8243 0.9034 0.922 0.8786 0.8989 0.9085 0.8657 0.8307
1000, 0.402 0.8447 0.9029 0.9391 0.8584 0.9274 0.9129 0.8855 0.8348
3000, 0.4611 0.8484 0.9359 0.9514 0.928 0.9457 0.9267 0.8872 0.8521
