10, 0.2515 0.3243 0.3024 0.5675 0.6208 0.6817 0.3854 0.4522 0.3402
20, 0.3289 0.3347 0.5167 0.675 0.6818 0.6007 0.518 0.3778 0.3582
40, 0.3468 0.4836 0.6442 0.635 0.7046 0.7784 0.7068 0.686 0.6432
60, 0.3437 0.6338 0.7504 0.719 0.7779 0.8342 0.782 0.6769 0.6497
80, 0.3996 0.702 0.8071 0.8435 0.8047 0.8276 0.6381 0.7176 0.7205
100, 0.3849 0.694 0.8034 0.8731 0.8112 0.8805 0.7987 0.7799 0.6884
600, 0.465 0.8213 0.912 0.92 0.8914 0.896 0.8957 0.8702 0.8194
1000, 0.4064 0.8422 0.9153 0.9402 0.9081 0.9162 0.9136 0.8855 0.8372
3000, 0.4746 0.8576 0.9357 0.9413 0.9213 0.9433 0.9291 0.8903 0.8437
