10, 0.1976 0.2651 0.2802 0.4708 0.2484 0.5045 0.4117 0.4474 0.3348
20, 0.1567 0.2676 0.3454 0.4998 0.3421 0.4726 0.4959 0.4452 0.3477
40, 0.2129 0.3456 0.3916 0.6213 0.5098 0.5778 0.5549 0.4869 0.4196
60, 0.2277 0.3466 0.406 0.6447 0.4681 0.5804 0.5404 0.5719 0.4908
80, 0.237 0.3533 0.4708 0.6511 0.5508 0.6146 0.5938 0.5894 0.452
100, 0.2578 0.3929 0.5325 0.6713 0.6078 0.5967 0.6058 0.6035 0.4831
600, 0.2758 0.55 0.7075 0.806 0.7226 0.7454 0.7361 0.7468 0.6024
1000, 0.3122 0.5565 0.749 0.8376 0.7561 0.7823 0.7805 0.774 0.6327
3000, 0.3579 0.6644 0.8068 0.88 0.7956 0.8378 0.8307 0.8251 0.7109
