10, 0.19 0.282 0.3313 0.4735 0.2348 0.3823 0.4618 0.3749 0.2628
20, 0.2457 0.36 0.6069 0.5007 0.3688 0.5266 0.5003 0.3789 0.4389
40, 0.3535 0.5408 0.6525 0.6863 0.54 0.6046 0.6508 0.5285 0.5564
60, 0.2797 0.6345 0.7158 0.7426 0.6181 0.6296 0.6194 0.5543 0.4914
80, 0.4131 0.7182 0.5937 0.6589 0.6312 0.629 0.422 0.6039 0.5923
100, 0.3615 0.6986 0.8132 0.7501 0.6501 0.6258 0.7103 0.6093 0.6154
600, 0.433 0.7776 0.8614 0.8922 0.8144 0.7938 0.8408 0.7224 0.7507
1000, 0.4417 0.7865 0.888 0.9023 0.825 0.812 0.8462 0.7525 0.7886
3000, 0.4611 0.7874 0.8898 0.9177 0.85 0.8223 0.8472 0.7805 0.7791
