10, 0.1185 0.2183 0.2427 0.4542 0.3915 0.4594 0.417 0.3678 0.3731
20, 0.262 0.2571 0.4488 0.4483 0.4305 0.607 0.4478 0.4559 0.3523
40, 0.2469 0.4864 0.5438 0.5834 0.5415 0.5301 0.654 0.5334 0.4545
60, 0.262 0.4717 0.3953 0.6324 0.5873 0.6542 0.6735 0.6276 0.5436
80, 0.3139 0.5476 0.706 0.7262 0.6263 0.68 0.683 0.6923 0.5945
100, 0.2857 0.6115 0.7523 0.725 0.6271 0.6996 0.7205 0.6595 0.6202
600, 0.3529 0.66 0.8099 0.8318 0.7422 0.8117 0.794 0.8142 0.7094
1000, 0.3471 0.6743 0.8005 0.8505 0.7674 0.8311 0.8174 0.8298 0.7227
3000, 0.3607 0.6904 0.8048 0.8649 0.7771 0.8514 0.8344 0.8398 0.7399
