10, 0.5375 0.5133 0.4479 0.4898 0.2696 0.5919 0.5575 0.575 0.3272
20, 0.5341 0.5614 0.55 0.609 0.3294 0.5881 0.4915 0.5656 0.5505
40, 0.6515 0.6336 0.6688 0.6095 0.4859 0.664 0.6512 0.646 0.556
60, 0.607 0.6545 0.7334 0.7597 0.5864 0.6605 0.7284 0.7345 0.6825
80, 0.6885 0.7462 0.7631 0.7471 0.5334 0.6773 0.7575 0.7357 0.6582
100, 0.7043 0.7344 0.6945 0.7222 0.6079 0.7343 0.7756 0.7757 0.6871
600, 0.88 0.8901 0.8816 0.8743 0.7136 0.8463 0.8817 0.8887 0.8473
1000, 0.9003 0.9057 0.9039 0.896 0.7483 0.8615 0.8964 0.8988 0.8751
3000, 0.9366 0.9413 0.93 0.9234 0.7996 0.89 0.9241 0.9297 0.9048
