10, 0.4882 0.5141 0.5048 0.5233 0.5665 0.6222 0.4814 0.6384 0.373
20, 0.5792 0.6257 0.656 0.6759 0.6648 0.6429 0.7119 0.7222 0.522
40, 0.6724 0.7148 0.7863 0.8172 0.7316 0.8262 0.7637 0.8133 0.7437
60, 0.7349 0.7197 0.7894 0.8335 0.77 0.8378 0.8015 0.8631 0.7854
80, 0.779 0.8085 0.8617 0.8683 0.79 0.8477 0.8637 0.876 0.8204
100, 0.761 0.8141 0.886 0.8676 0.8128 0.8701 0.8687 0.8795 0.7973
600, 0.8726 0.9182 0.9416 0.9474 0.8929 0.9385 0.9365 0.9305 0.9135
1000, 0.8838 0.9394 0.9541 0.9522 0.8965 0.9441 0.9448 0.9422 0.9353
3000, 0.9125 0.9542 0.9688 0.968 0.9245 0.9593 0.9664 0.9603 0.9496
